Decade,Century,Tried,Deaths,City_old,City,Region,Country,Longitude,Latitude,Part of Europe
1660,1600,1,0,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Western Europe
1660,1600,1,0,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Western Europe
1660,1600,1,0,Kongen,Stuttgart,Baden-Wurttemberg,Germany,9.36497,48.6823,Western Europe
1660,1600,3,0,Weinsberg,Stuttgart,Baden-Wurttemberg,Germany,9.28727,49.1485,Western Europe
1660,1600,1,0,Lauffen,Stuttgart,Baden-Wurttemberg,Germany,9.14601,49.072,Western Europe
1660,1600,1,0,Waiblingen,Stuttgart,Baden-Wurttemberg,Germany,9.31857,48.8294,Western Europe
1660,1600,3,2,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Western Europe
1660,1600,28,28,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Western Europe
1660,1600,1,0,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Western Europe
1660,1600,1,0,Marbach am Neckar,Stuttgart,Baden-Wurttemberg,Germany,9.2646,48.9396,Western Europe
1660,1600,2,0,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Western Europe
1660,1600,1,0,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Western Europe
1660,1600,2,1,Nurtingen,Stuttgart,Baden-Wurttemberg,Germany,9.34691,48.6244,Western Europe
1660,1600,1,0,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Western Europe
1660,1600,1,0,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1660,1600,1,1,Fellbach,Stuttgart,Baden-Wurttemberg,Germany,9.27029,48.8216,Western Europe
1660,1600,1,0,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Western Europe
1660,1600,1,0,Rosenfeld,Tubingen,Baden-Wurttemberg,Germany,8.72004,48.2874,Western Europe
1660,1600,1,0,Winnenden,Stuttgart,Baden-Wurttemberg,Germany,9.39714,48.875,Western Europe
1660,1600,1,0,Bad Wildbad,Karlsruhe,Baden-Wurttemberg,Germany,8.54927,48.7516,Western Europe
1660,1600,1,0,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Western Europe
1660,1600,1,0,Leonberg,Stuttgart,Baden-Wurttemberg,Germany,9.00957,48.796,Western Europe
1660,1600,2,0,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1660,1600,1,0,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Western Europe
1660,1600,5,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,5,1,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Western Europe
1660,1600,1,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Western Europe
1660,1600,2,0,Nagold,Karlsruhe,Baden-Wurttemberg,Germany,8.72347,48.5474,Western Europe
1660,1600,1,0,Pforzheim,Karlsruhe,Baden-Wurttemberg,Germany,8.69463,48.8922,Western Europe
1660,1600,2,0,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Western Europe
1660,1600,2,0,Nurtingen,Stuttgart,Baden-Wurttemberg,Germany,9.34691,48.6244,Western Europe
1660,1600,1,0,Waiblingen,Stuttgart,Baden-Wurttemberg,Germany,9.31857,48.8294,Western Europe
1660,1600,2,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,2,0,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1660,1600,2,2,Guggenhausen,Tubingen,Baden-Wurttemberg,Germany,9.45558,47.8936,Western Europe
1660,1600,8,8,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Western Europe
1660,1600,1,0,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Western Europe
1660,1600,1,0,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Western Europe
1660,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,1,0,Bebenhausen,Tubingen,Baden-Wurttemberg,Germany,9.05855,48.5606,Western Europe
1660,1600,14,14,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Western Europe
1660,1600,3,2,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1660,1600,1,0,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Western Europe
1660,1600,20,0,Weinsberg,Stuttgart,Baden-Wurttemberg,Germany,9.28727,49.1485,Western Europe
1660,1600,1,0,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Western Europe
1660,1600,1,1,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Western Europe
1660,1600,1,0,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Western Europe
1660,1600,1,0,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Western Europe
1660,1600,1,0,Hornberg,Freiburg,Baden-Wurttemberg,Germany,8.23197,48.2099,Western Europe
1660,1600,1,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Western Europe
1660,1600,1,0,Mockmuhl,Stuttgart,Baden-Wurttemberg,Germany,9.35407,49.3224,Western Europe
1660,1600,2,2,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Western Europe
1660,1600,1,1,Heilbronn,Stuttgart,Baden-Wurttemberg,Germany,9.21088,49.1427,Western Europe
1660,1600,1,1,Altshausen,Tubingen,Baden-Wurttemberg,Germany,9.54131,47.9328,Western Europe
1660,1600,5,5,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,1,1,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1660,1600,1,0,Bietigheim,Karlsruhe,Baden-Wurttemberg,Germany,8.24995,48.9099,Western Europe
1660,1600,1,0,Marbach am Neckar,Stuttgart,Baden-Wurttemberg,Germany,9.2646,48.9396,Western Europe
1660,1600,1,0,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Western Europe
1660,1600,1,0,Mockmuhl,Stuttgart,Baden-Wurttemberg,Germany,9.35407,49.3224,Western Europe
1660,1600,1,0,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Western Europe
1660,1600,3,0,Munsingen,Tubingen,Baden-Wurttemberg,Germany,9.49804,48.4114,Western Europe
1660,1600,2,0,Bebenhausen,Tubingen,Baden-Wurttemberg,Germany,9.05855,48.5606,Western Europe
1660,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1660,1600,1,1,Nimburg,Freiburg,Baden-Wurttemberg,Germany,7.7806,48.1062,Western Europe
1660,1600,1,0,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Western Europe
1660,1600,2,0,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Western Europe
1670,1600,1,0,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Western Europe
1670,1600,1,0,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1670,1600,1,0,Leonberg,Stuttgart,Baden-Wurttemberg,Germany,9.00957,48.796,Western Europe
1670,1600,1,0,Nurtingen,Stuttgart,Baden-Wurttemberg,Germany,9.34691,48.6244,Western Europe
1670,1600,1,0,Rosenfeld,Tubingen,Baden-Wurttemberg,Germany,8.72004,48.2874,Western Europe
1670,1600,1,0,Waiblingen,Stuttgart,Baden-Wurttemberg,Germany,9.31857,48.8294,Western Europe
1670,1600,1,0,Bietigheim,Karlsruhe,Baden-Wurttemberg,Germany,8.24995,48.9099,Western Europe
1670,1600,1,0,Neuhausen auf den Fildern,Stuttgart,Baden-Wurttemberg,Germany,9.27583,48.6821,Western Europe
1670,1600,1,0,Friedrichshafen,Tubingen,Baden-Wurttemberg,Germany,9.48001,47.6618,Western Europe
1670,1600,1,0,Freudenstadt,Karlsruhe,Baden-Wurttemberg,Germany,8.418,48.4645,Western Europe
1670,1600,2,0,Leonberg,Stuttgart,Baden-Wurttemberg,Germany,9.00957,48.796,Western Europe
1670,1600,1,0,Neuffen,Stuttgart,Baden-Wurttemberg,Germany,9.37562,48.5561,Western Europe
1670,1600,1,0,Hornberg,Freiburg,Baden-Wurttemberg,Germany,8.23197,48.2099,Western Europe
1670,1600,1,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Western Europe
1670,1600,1,0,Weinsberg,Stuttgart,Baden-Wurttemberg,Germany,9.28727,49.1485,Western Europe
1670,1600,5,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1670,1600,1,0,Weingarten,Tubingen,Baden-Wurttemberg,Germany,9.63798,47.8096,Western Europe
1670,1600,3,0,Lenzkirch,Freiburg,Baden-Wurttemberg,Germany,8.20426,47.8692,Western Europe
1670,1600,1,1,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Western Europe
1670,1600,1,1,Hosskirch,Tubingen,Baden-Wurttemberg,Germany,9.4435,47.9413,Western Europe
1670,1600,1,0,Balingen,Tubingen,Baden-Wurttemberg,Germany,8.84953,48.2748,Western Europe
1670,1600,1,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Western Europe
1670,1600,1,0,Bottwar,Stuttgart,Baden-Wurttemberg,Germany,9.35768,49.04,Western Europe
1670,1600,2,0,Goppingen,Stuttgart,Baden-Wurttemberg,Germany,9.65125,48.7054,Western Europe
1670,1600,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Western Europe
1670,1600,2,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Western Europe
1670,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1670,1600,1,0,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Western Europe
1670,1600,2,1,Bad Saulgau,Tubingen,Baden-Wurttemberg,Germany,9.5002,48.0147,Western Europe
1670,1600,1,0,Tubingen,Tubingen,Baden-Wurttemberg,Germany,9.05764,48.5216,Western Europe
1670,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1670,1600,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Western Europe
1670,1600,1,0,Nagold,Karlsruhe,Baden-Wurttemberg,Germany,8.72347,48.5474,Western Europe
1670,1600,1,0,Alpirsbach,Karlsruhe,Baden-Wurttemberg,Germany,8.4017,48.3436,Western Europe
1670,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1670,1600,3,0,Freudenstadt,Karlsruhe,Baden-Wurttemberg,Germany,8.418,48.4645,Western Europe
1670,1600,1,0,Messkirch,Tubingen,Baden-Wurttemberg,Germany,9.11564,47.9944,Western Europe
1670,1600,1,1,Guggenhausen,Tubingen,Baden-Wurttemberg,Germany,9.45558,47.8936,Western Europe
1670,1600,1,1,Weingarten,Tubingen,Baden-Wurttemberg,Germany,9.63798,47.8096,Western Europe
1670,1600,1,0,Alpirsbach,Karlsruhe,Baden-Wurttemberg,Germany,8.4017,48.3436,Western Europe
1670,1600,1,0,Neuffen,Stuttgart,Baden-Wurttemberg,Germany,9.37562,48.5561,Western Europe
1670,1600,1,0,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Western Europe
1670,1600,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Western Europe
1670,1600,1,0,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Western Europe
1670,1600,1,0,Marbach am Neckar,Stuttgart,Baden-Wurttemberg,Germany,9.2646,48.9396,Western Europe
1670,1600,1,0,Knittlingen,Karlsruhe,Baden-Wurttemberg,Germany,8.7583,49.024,Western Europe
1670,1600,1,0,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Western Europe
1670,1600,5,0,Oberkirch,Freiburg,Baden-Wurttemberg,Germany,8.07678,48.5336,Western Europe
1670,1600,1,0,Blaubeuren,Tubingen,Baden-Wurttemberg,Germany,9.78355,48.4073,Western Europe
1670,1600,1,0,Besigheim,Stuttgart,Baden-Wurttemberg,Germany,9.14839,48.9988,Western Europe
1670,1600,1,0,Stetten am kalten Markt,Tubingen,Baden-Wurttemberg,Germany,9.07347,48.127,Western Europe
1670,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1670,1600,1,0,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Western Europe
1670,1600,2,0,Backnang,Stuttgart,Baden-Wurttemberg,Germany,9.43418,48.9471,Western Europe
1670,1600,2,2,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1670,1600,2,2,Freiburg,Freiburg,Baden-Wurttemberg,Germany,7.8421,47.999,Western Europe
1670,1600,1,0,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Western Europe
1680,1600,1,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1680,1600,1,1,Ulm,Tubingen,Baden-Wurttemberg,Germany,9.98761,48.4011,Western Europe
1680,1600,1,0,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Western Europe
1680,1600,1,1,Bad Waldsee,Tubingen,Baden-Wurttemberg,Germany,9.75328,47.9227,Western Europe
1680,1600,1,1,Veringenstadt,Tubingen,Baden-Wurttemberg,Germany,9.21059,48.183,Western Europe
1680,1600,1,1,Hohenzollern,Tubingen,Baden-Wurttemberg,Germany,8.96778,48.3231,Western Europe
1680,1600,1,0,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Western Europe
1680,1600,2,0,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Western Europe
1680,1600,1,0,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Western Europe
1680,1600,1,0,Mockmuhl,Stuttgart,Baden-Wurttemberg,Germany,9.35407,49.3224,Western Europe
1680,1600,1,0,Beilstein,Stuttgart,Baden-Wurttemberg,Germany,9.31295,49.0417,Western Europe
1680,1600,2,0,Alpirsbach,Karlsruhe,Baden-Wurttemberg,Germany,8.4017,48.3436,Western Europe
1680,1600,1,0,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Western Europe
1680,1600,3,0,Messkirch,Tubingen,Baden-Wurttemberg,Germany,9.11564,47.9944,Western Europe
1680,1600,1,0,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Western Europe
1680,1600,1,0,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.81381,48.2566,Western Europe
1680,1600,2,2,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Western Europe
1680,1600,9,2,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Western Europe
1680,1600,1,0,Altensteig,Karlsruhe,Baden-Wurttemberg,Germany,8.60606,48.5884,Western Europe
1680,1600,1,0,Leonberg,Stuttgart,Baden-Wurttemberg,Germany,9.00957,48.796,Western Europe
1680,1600,1,0,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Western Europe
1680,1600,1,0,Balingen,Tubingen,Baden-Wurttemberg,Germany,8.84953,48.2748,Western Europe
1680,1600,1,0,Hornberg,Freiburg,Baden-Wurttemberg,Germany,8.23197,48.2099,Western Europe
1680,1600,1,0,Marbach am Neckar,Stuttgart,Baden-Wurttemberg,Germany,9.2646,48.9396,Western Europe
1680,1600,1,1,Bad Saulgau,Tubingen,Baden-Wurttemberg,Germany,9.5002,48.0147,Western Europe
1680,1600,1,0,Bietigheim,Karlsruhe,Baden-Wurttemberg,Germany,8.24995,48.9099,Western Europe
1680,1600,4,4,Schwabisch Gmund,Stuttgart,Baden-Wurttemberg,Germany,9.80457,48.7994,Western Europe
1680,1600,1,0,Sindelfingen,Stuttgart,Baden-Wurttemberg,Germany,9.00441,48.7075,Western Europe
1680,1600,5,0,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Western Europe
1680,1600,1,0,Weinsberg,Stuttgart,Baden-Wurttemberg,Germany,9.28727,49.1485,Western Europe
1680,1600,1,0,Bietigheim,Karlsruhe,Baden-Wurttemberg,Germany,8.24995,48.9099,Western Europe
1680,1600,1,1,Bad Waldsee,Tubingen,Baden-Wurttemberg,Germany,9.75328,47.9227,Western Europe
1680,1600,5,0,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Western Europe
1680,1600,1,0,Messkirch,Tubingen,Baden-Wurttemberg,Germany,9.11564,47.9944,Western Europe
1680,1600,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Western Europe
1680,1600,1,0,Bad Liebenzell,Karlsruhe,Baden-Wurttemberg,Germany,8.72998,48.7747,Western Europe
1680,1600,1,1,Freudenstadt,Karlsruhe,Baden-Wurttemberg,Germany,8.418,48.4645,Western Europe
1680,1600,1,0,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Western Europe
1680,1600,1,0,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Western Europe
1680,1600,1,0,Tuttlingen,Freiburg,Baden-Wurttemberg,Germany,8.81921,47.9823,Western Europe
1680,1600,1,0,Blaubeuren,Tubingen,Baden-Wurttemberg,Germany,9.78355,48.4073,Western Europe
1680,1600,1,0,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Western Europe
1680,1600,1,0,Guglingen,Stuttgart,Baden-Wurttemberg,Germany,9.00138,49.0667,Western Europe
1680,1600,1,0,Blaubeuren,Tubingen,Baden-Wurttemberg,Germany,9.78355,48.4073,Western Europe
1680,1600,1,0,Calw,Karlsruhe,Baden-Wurttemberg,Germany,8.74724,48.7122,Western Europe
1680,1600,1,1,Konigseggwald,Tubingen,Baden-Wurttemberg,Germany,9.4223,47.9291,Western Europe
1680,1600,1,0,Ellwangen,Stuttgart,Baden-Wurttemberg,Germany,10.1302,48.9627,Western Europe
1690,1600,1,0,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Western Europe
1690,1600,1,0,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Western Europe
1690,1600,1,1,Rottenburg am Neckar,Tubingen,Baden-Wurttemberg,Germany,8.94095,48.4791,Western Europe
1690,1600,1,0,Boblingen,Stuttgart,Baden-Wurttemberg,Germany,9.00883,48.6813,Western Europe
1690,1600,1,0,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Western Europe
1690,1600,1,0,Besigheim,Stuttgart,Baden-Wurttemberg,Germany,9.14839,48.9988,Western Europe
1690,1600,1,0,Weinsberg,Stuttgart,Baden-Wurttemberg,Germany,9.28727,49.1485,Western Europe
1690,1600,2,0,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Western Europe
1690,1600,3,0,Schorndorf,Stuttgart,Baden-Wurttemberg,Germany,9.52962,48.8015,Western Europe
1690,1600,2,0,Kirchheim unter Teck,Stuttgart,Baden-Wurttemberg,Germany,9.45196,48.6471,Western Europe
1690,1600,1,0,Ellwangen,Stuttgart,Baden-Wurttemberg,Germany,10.1302,48.9627,Western Europe
1690,1600,1,0,Freudenstadt,Karlsruhe,Baden-Wurttemberg,Germany,8.418,48.4645,Western Europe
1690,1600,3,0,Mockmuhl,Stuttgart,Baden-Wurttemberg,Germany,9.35407,49.3224,Western Europe
1690,1600,1,0,Neuenburg,Karlsruhe,Baden-Wurttemberg,Germany,8.588,48.8484,Western Europe
1690,1600,1,0,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Western Europe
1690,1600,2,0,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Western Europe
1690,1600,1,0,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.17324,47.6779,Western Europe
1690,1600,1,1,Heilbronn,Stuttgart,Baden-Wurttemberg,Germany,9.21088,49.1427,Western Europe
1690,1600,1,0,Waiblingen,Stuttgart,Baden-Wurttemberg,Germany,9.31857,48.8294,Western Europe
1690,1600,1,0,Blaubeuren,Tubingen,Baden-Wurttemberg,Germany,9.78355,48.4073,Western Europe
1690,1600,1,0,Owen,Stuttgart,Baden-Wurttemberg,Germany,9.45012,48.5879,Western Europe
1690,1600,1,0,Bietigheim,Karlsruhe,Baden-Wurttemberg,Germany,8.24995,48.9099,Western Europe
1690,1600,1,0,Oberkirch,Freiburg,Baden-Wurttemberg,Germany,8.07678,48.5336,Western Europe
1690,1600,1,0,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Western Europe
1690,1600,1,0,Breisach,Freiburg,Baden-Wurttemberg,Germany,7.58361,48.0348,Western Europe
1700,1700,1,0,Marbach am Neckar,Stuttgart,Baden-Wurttemberg,Germany,9.2646,48.9396,Western Europe
1700,1700,2,0,Owen,Stuttgart,Baden-Wurttemberg,Germany,9.45012,48.5879,Western Europe
1540,1500,1,0,Weissenhorn,Schwaben,Bayern,Germany,10.1561,48.3037,Western Europe
1560,1500,1,1,Hochberg,Unterfranken,Bayern,Germany,9.88089,49.7822,Western Europe
1570,1500,10,10,Memmingen,Schwaben,Bayern,Germany,10.1802,47.9838,Western Europe
1570,1500,1,1,Spalt,Mittelfranken,Bayern,Germany,10.9262,49.1746,Western Europe
1570,1500,4,4,Grossheirath,Oberfranken,Bayern,Germany,10.951,50.176,Western Europe
1570,1500,40,40,Lindenberg,Schwaben,Bayern,Germany,9.88792,47.6034,Western Europe
1580,1500,6,6,Burgau,Schwaben,Bayern,Germany,10.4108,48.4302,Western Europe
1590,1500,1,0,Triefenstein,Unterfranken,Bayern,Germany,9.6,49.8,Western Europe
1590,1500,5,5,Memmingen,Schwaben,Bayern,Germany,10.1802,47.9838,Western Europe
1590,1500,35,35,Nordlingen,Schwaben,Bayern,Germany,10.4895,48.8508,Western Europe
1590,1500,22,22,Oettingen in Bayern,Schwaben,Bayern,Germany,10.6021,48.9518,Western Europe
1590,1500,1,0,Wallerstein,Schwaben,Bayern,Germany,10.4738,48.8887,Western Europe
1600,1600,1,1,Wollbach,Unterfranken,Bayern,Germany,10.2236,50.365,Western Europe
1610,1600,15,15,Lohr,Unterfranken,Bayern,Germany,9.57223,49.9892,Western Europe
1610,1600,1,0,Bamberg,Oberfranken,Bayern,Germany,10.9028,49.8988,Western Europe
1620,1600,1,1,Mainleus,Oberfranken,Bayern,Germany,11.3807,50.1014,Western Europe
1620,1600,1,0,Bamberg,Oberfranken,Bayern,Germany,10.9028,49.8988,Western Europe
1620,1600,2,0,Bamberg,Oberfranken,Bayern,Germany,10.9028,49.8988,Western Europe
1620,1600,219,219,Wurzburg,Unterfranken,Bayern,Germany,9.95335,49.7913,Western Europe
1620,1600,2,2,Mainleus,Oberfranken,Bayern,Germany,11.3807,50.1014,Western Europe
1660,1600,2,2,Mainleus,Oberfranken,Bayern,Germany,11.3807,50.1014,Western Europe
1670,1600,3,0,Feuchtwangen,Mittelfranken,Bayern,Germany,10.3298,49.1681,Western Europe
1690,1600,1,0,Aurach,Mittelfranken,Bayern,Germany,10.4161,49.2467,Western Europe
1610,1600,2,2,Erlach,Erlach,Bern,Switzerland,7.09682,47.0435,Western Europe
1680,1600,1,0,Rabenau,Giessen,Hessen,Germany,8.86582,50.6747,Western Europe
1680,1600,1,1,Limburg,Giessen,Hessen,Germany,8.07958,50.3986,Western Europe
1580,1500,1,0,Forbach,Moselle,Lorraine,France,6.8953,49.1865,Western Europe
1630,1600,20,20,Cappel,Moselle,Lorraine,France,6.8585,49.0751,Western Europe
1580,1500,11,11,Fussach,Bregenz,Vorarlberg,Austria,9.65997,47.4743,Central Europe
1630,1600,1,0,Stofel,Affoltern,Zurich,Switzerland,8.54885,47.4164,Western Europe
1690,1600,2,1,Stofel,Affoltern,Zurich,Switzerland,8.54885,47.4164,Western Europe
1590,1500,1,1,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1590,1500,1,0,Baume-les-Dames,Doubs,Franche-Comte,France,6.36176,47.3527,Western Europe
1590,1500,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1600,1600,1,0,Saint-Claude,Jura,Franche-Comte,France,5.86777,46.3874,Western Europe
1600,1600,1,1,Saint-Claude,Jura,Franche-Comte,France,5.86777,46.3874,Western Europe
1600,1600,1,0,Baume-les-Dames,Doubs,Franche-Comte,France,6.36176,47.3527,Western Europe
1600,1600,1,0,Arbois,Jura,Franche-Comte,France,5.77234,46.9029,Western Europe
1600,1600,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1600,1600,1,0,Gray,Haute-Saone,Franche-Comte,France,5.59235,47.4458,Western Europe
1600,1600,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1600,1600,1,1,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Western Europe
1600,1600,1,0,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Western Europe
1600,1600,1,1,Poligny,Jura,Franche-Comte,France,5.7091,46.8364,Western Europe
1600,1600,1,1,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Western Europe
1600,1600,1,0,Lons-le-Saunier,Jura,Franche-Comte,France,5.5508,46.6714,Western Europe
1600,1600,1,1,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Western Europe
1600,1600,1,0,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Western Europe
1600,1600,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1600,1600,1,1,Salins-les-Bains,Jura,Franche-Comte,France,5.8758,46.9397,Western Europe
1600,1600,1,1,Gray,Haute-Saone,Franche-Comte,France,5.59235,47.4458,Western Europe
1600,1600,1,1,Lons-le-Saunier,Jura,Franche-Comte,France,5.5508,46.6714,Western Europe
1600,1600,1,1,Ornans,Doubs,Franche-Comte,France,6.14701,47.106,Western Europe
1600,1600,1,0,Gray,Haute-Saone,Franche-Comte,France,5.59235,47.4458,Western Europe
1600,1600,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1600,1600,1,1,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Western Europe
1600,1600,1,1,Salins-les-Bains,Jura,Franche-Comte,France,5.8758,46.9397,Western Europe
1600,1600,1,1,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Western Europe
